filename	date	fastq_ftp	plant	is_enriched
SRR14530855_2.fastq.gz	2020-11-05	ftp.sra.ebi.ac.uk/vol1/fastq/SRR145/055/SRR14530855/SRR14530855_2.fastq.gz	SB	0
SRR14530780_1.fastq.gz	2020-08-12	ftp.sra.ebi.ac.uk/vol1/fastq/SRR145/080/SRR14530780/SRR14530780_1.fastq.gz	SJ	1
SRR14530780_2.fastq.gz	2020-08-12	ftp.sra.ebi.ac.uk/vol1/fastq/SRR145/080/SRR14530780/SRR14530780_2.fastq.gz	SJ	1
SRR14530899_1.fastq.gz	2020-08-12	ftp.sra.ebi.ac.uk/vol1/fastq/SRR145/099/SRR14530899/SRR14530899_1.fastq.gz	SJ	0
SRR14530899_2.fastq.gz	2020-08-12	ftp.sra.ebi.ac.uk/vol1/fastq/SRR145/099/SRR14530899/SRR14530899_2.fastq.gz	SJ	0
SRR14530778_1.fastq.gz	2020-08-19	ftp.sra.ebi.ac.uk/vol1/fastq/SRR145/078/SRR14530778/SRR14530778_1.fastq.gz	SJ	1
SRR14530778_2.fastq.gz	2020-08-19	ftp.sra.ebi.ac.uk/vol1/fastq/SRR145/078/SRR14530778/SRR14530778_2.fastq.gz	SJ	1
SRR14530898_1.fastq.gz	2020-08-19	ftp.sra.ebi.ac.uk/vol1/fastq/SRR145/098/SRR14530898/SRR14530898_1.fastq.gz	SJ	0
SRR14530898_2.fastq.gz	2020-08-19	ftp.sra.ebi.ac.uk/vol1/fastq/SRR145/098/SRR14530898/SRR14530898_2.fastq.gz	SJ	0
SRR14530777_1.fastq.gz	2020-08-26	ftp.sra.ebi.ac.uk/vol1/fastq/SRR145/077/SRR14530777/SRR14530777_1.fastq.gz	SJ	1
SRR14530777_2.fastq.gz	2020-08-26	ftp.sra.ebi.ac.uk/vol1/fastq/SRR145/077/SRR14530777/SRR14530777_2.fastq.gz	SJ	1
SRR14530897_1.fastq.gz	2020-08-26	ftp.sra.ebi.ac.uk/vol1/fastq/SRR145/097/SRR14530897/SRR14530897_1.fastq.gz	SJ	0
SRR14530897_2.fastq.gz	2020-08-26	ftp.sra.ebi.ac.uk/vol1/fastq/SRR145/097/SRR14530897/SRR14530897_2.fastq.gz	SJ	0
SRR14530776_1.fastq.gz	2020-09-02	ftp.sra.ebi.ac.uk/vol1/fastq/SRR145/076/SRR14530776/SRR14530776_1.fastq.gz	SJ	1
SRR14530776_2.fastq.gz	2020-09-02	ftp.sra.ebi.ac.uk/vol1/fastq/SRR145/076/SRR14530776/SRR14530776_2.fastq.gz	SJ	1
SRR14530896_1.fastq.gz	2020-09-02	ftp.sra.ebi.ac.uk/vol1/fastq/SRR145/096/SRR14530896/SRR14530896_1.fastq.gz	SJ	0
SRR14530896_2.fastq.gz	2020-09-02	ftp.sra.ebi.ac.uk/vol1/fastq/SRR145/096/SRR14530896/SRR14530896_2.fastq.gz	SJ	0
SRR14530775_1.fastq.gz	2020-09-09	ftp.sra.ebi.ac.uk/vol1/fastq/SRR145/075/SRR14530775/SRR14530775_1.fastq.gz	SJ	1
SRR14530775_2.fastq.gz	2020-09-09	ftp.sra.ebi.ac.uk/vol1/fastq/SRR145/075/SRR14530775/SRR14530775_2.fastq.gz	SJ	1
SRR14530895_1.fastq.gz	2020-09-09	ftp.sra.ebi.ac.uk/vol1/fastq/SRR145/095/SRR14530895/SRR14530895_1.fastq.gz	SJ	0
SRR14530895_2.fastq.gz	2020-09-09	ftp.sra.ebi.ac.uk/vol1/fastq/SRR145/095/SRR14530895/SRR14530895_2.fastq.gz	SJ	0
SRR14530774_1.fastq.gz	2020-09-16	ftp.sra.ebi.ac.uk/vol1/fastq/SRR145/074/SRR14530774/SRR14530774_1.fastq.gz	SJ	1
SRR14530774_2.fastq.gz	2020-09-16	ftp.sra.ebi.ac.uk/vol1/fastq/SRR145/074/SRR14530774/SRR14530774_2.fastq.gz	SJ	1
SRR14530893_1.fastq.gz	2020-09-16	ftp.sra.ebi.ac.uk/vol1/fastq/SRR145/093/SRR14530893/SRR14530893_1.fastq.gz	SJ	0
SRR14530893_2.fastq.gz	2020-09-16	ftp.sra.ebi.ac.uk/vol1/fastq/SRR145/093/SRR14530893/SRR14530893_2.fastq.gz	SJ	0
SRR14530815_1.fastq.gz	2020-09-23	ftp.sra.ebi.ac.uk/vol1/fastq/SRR145/015/SRR14530815/SRR14530815_1.fastq.gz	SJ	1
SRR14530815_2.fastq.gz	2020-09-23	ftp.sra.ebi.ac.uk/vol1/fastq/SRR145/015/SRR14530815/SRR14530815_2.fastq.gz	SJ	1
SRR14530851_1.fastq.gz	2020-09-23	ftp.sra.ebi.ac.uk/vol1/fastq/SRR145/051/SRR14530851/SRR14530851_1.fastq.gz	SJ	0
SRR14530851_2.fastq.gz	2020-09-23	ftp.sra.ebi.ac.uk/vol1/fastq/SRR145/051/SRR14530851/SRR14530851_2.fastq.gz	SJ	0
SRR14530773_1.fastq.gz	2020-09-30	ftp.sra.ebi.ac.uk/vol1/fastq/SRR145/073/SRR14530773/SRR14530773_1.fastq.gz	SJ	1
SRR14530773_2.fastq.gz	2020-09-30	ftp.sra.ebi.ac.uk/vol1/fastq/SRR145/073/SRR14530773/SRR14530773_2.fastq.gz	SJ	1
SRR14530892_1.fastq.gz	2020-09-30	ftp.sra.ebi.ac.uk/vol1/fastq/SRR145/092/SRR14530892/SRR14530892_1.fastq.gz	SJ	0
SRR14530892_2.fastq.gz	2020-09-30	ftp.sra.ebi.ac.uk/vol1/fastq/SRR145/092/SRR14530892/SRR14530892_2.fastq.gz	SJ	0
SRR14530784_1.fastq.gz	2020-10-07	ftp.sra.ebi.ac.uk/vol1/fastq/SRR145/084/SRR14530784/SRR14530784_1.fastq.gz	SJ	1
SRR14530784_2.fastq.gz	2020-10-07	ftp.sra.ebi.ac.uk/vol1/fastq/SRR145/084/SRR14530784/SRR14530784_2.fastq.gz	SJ	1
SRR14530903_1.fastq.gz	2020-10-07	ftp.sra.ebi.ac.uk/vol1/fastq/SRR145/003/SRR14530903/SRR14530903_1.fastq.gz	SJ	0
SRR14530903_2.fastq.gz	2020-10-07	ftp.sra.ebi.ac.uk/vol1/fastq/SRR145/003/SRR14530903/SRR14530903_2.fastq.gz	SJ	0
SRR14530783_1.fastq.gz	2020-10-14	ftp.sra.ebi.ac.uk/vol1/fastq/SRR145/083/SRR14530783/SRR14530783_1.fastq.gz	SJ	1
SRR14530783_2.fastq.gz	2020-10-14	ftp.sra.ebi.ac.uk/vol1/fastq/SRR145/083/SRR14530783/SRR14530783_2.fastq.gz	SJ	1
SRR14530902_1.fastq.gz	2020-10-14	ftp.sra.ebi.ac.uk/vol1/fastq/SRR145/002/SRR14530902/SRR14530902_1.fastq.gz	SJ	0
SRR14530902_2.fastq.gz	2020-10-14	ftp.sra.ebi.ac.uk/vol1/fastq/SRR145/002/SRR14530902/SRR14530902_2.fastq.gz	SJ	0
SRR14530782_1.fastq.gz	2020-10-21	ftp.sra.ebi.ac.uk/vol1/fastq/SRR145/082/SRR14530782/SRR14530782_1.fastq.gz	SJ	1
SRR14530782_2.fastq.gz	2020-10-21	ftp.sra.ebi.ac.uk/vol1/fastq/SRR145/082/SRR14530782/SRR14530782_2.fastq.gz	SJ	1
SRR14530901_1.fastq.gz	2020-10-21	ftp.sra.ebi.ac.uk/vol1/fastq/SRR145/001/SRR14530901/SRR14530901_1.fastq.gz	SJ	0
SRR14530901_2.fastq.gz	2020-10-21	ftp.sra.ebi.ac.uk/vol1/fastq/SRR145/001/SRR14530901/SRR14530901_2.fastq.gz	SJ	0
SRR14530781_1.fastq.gz	2020-10-28	ftp.sra.ebi.ac.uk/vol1/fastq/SRR145/081/SRR14530781/SRR14530781_1.fastq.gz	SJ	1
SRR14530781_2.fastq.gz	2020-10-28	ftp.sra.ebi.ac.uk/vol1/fastq/SRR145/081/SRR14530781/SRR14530781_2.fastq.gz	SJ	1
SRR14530900_1.fastq.gz	2020-10-28	ftp.sra.ebi.ac.uk/vol1/fastq/SRR145/000/SRR14530900/SRR14530900_1.fastq.gz	SJ	0
SRR14530900_2.fastq.gz	2020-10-28	ftp.sra.ebi.ac.uk/vol1/fastq/SRR145/000/SRR14530900/SRR14530900_2.fastq.gz	SJ	0
SRR14530816_1.fastq.gz	2020-11-04	ftp.sra.ebi.ac.uk/vol1/fastq/SRR145/016/SRR14530816/SRR14530816_1.fastq.gz	SJ	1
SRR14530816_2.fastq.gz	2020-11-04	ftp.sra.ebi.ac.uk/vol1/fastq/SRR145/016/SRR14530816/SRR14530816_2.fastq.gz	SJ	1
SRR14530852_1.fastq.gz	2020-11-04	ftp.sra.ebi.ac.uk/vol1/fastq/SRR145/052/SRR14530852/SRR14530852_1.fastq.gz	SJ	0
SRR14530852_2.fastq.gz	2020-11-04	ftp.sra.ebi.ac.uk/vol1/fastq/SRR145/052/SRR14530852/SRR14530852_2.fastq.gz	SJ	0
SRR14530821_1.fastq.gz	2020-11-11	ftp.sra.ebi.ac.uk/vol1/fastq/SRR145/021/SRR14530821/SRR14530821_1.fastq.gz	SJ	1
SRR14530821_2.fastq.gz	2020-11-11	ftp.sra.ebi.ac.uk/vol1/fastq/SRR145/021/SRR14530821/SRR14530821_2.fastq.gz	SJ	1
SRR14530854_1.fastq.gz	2020-11-11	ftp.sra.ebi.ac.uk/vol1/fastq/SRR145/054/SRR14530854/SRR14530854_1.fastq.gz	SJ	0
SRR14530854_2.fastq.gz	2020-11-11	ftp.sra.ebi.ac.uk/vol1/fastq/SRR145/054/SRR14530854/SRR14530854_2.fastq.gz	SJ	0
SRR14530817_1.fastq.gz	2020-11-18	ftp.sra.ebi.ac.uk/vol1/fastq/SRR145/017/SRR14530817/SRR14530817_1.fastq.gz	SJ	1
SRR14530817_2.fastq.gz	2020-11-18	ftp.sra.ebi.ac.uk/vol1/fastq/SRR145/017/SRR14530817/SRR14530817_2.fastq.gz	SJ	1
SRR14530853_1.fastq.gz	2020-11-18	ftp.sra.ebi.ac.uk/vol1/fastq/SRR145/053/SRR14530853/SRR14530853_1.fastq.gz	SJ	0
SRR14530853_2.fastq.gz	2020-11-18	ftp.sra.ebi.ac.uk/vol1/fastq/SRR145/053/SRR14530853/SRR14530853_2.fastq.gz	SJ	0
